taxid	kingdom	phylum	class	order	family	genus	species
1514080		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella	Neolewinella xylanilytica
1515657		Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae		
1517246		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. 551F
1518149		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea	
1518452		Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Hirondellea	Hirondellea gigas
1519		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium tyrobutyricum
1519374		Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Amphiplicatus	Amphiplicatus metriothermophilus
1519490		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NRRL WC-3618
1519492		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia sp. NRRL S-836
1519616			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium sp. CCMP2456
1520670		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides stephanolepidis
152161		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappia	
1522057		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora zhanjiangensis
1522431		Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermosulfurimonas	
152316		Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Truncatella	Truncatella angustata
153505		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena pura
1535768		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces lunaelactis
1538023		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aureisphaera	Aureisphaera galaxeae
1538468		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Povalibacter	
153913		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria luteobubalina
153914		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria novae-zelandiae
153949		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp. JL21
1543704		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Niveispirillum	
1544730		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella qitaiheensis
1544741		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Wenjunlia	Wenjunlia tyrosinilytica
154654		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium montefiorense
1547920		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Algimonas	uncultured Algimonas sp.
1549854		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rhodobaculum	Rhodobaculum claviforme
1550245		Cyanobacteriota	Cyanophyceae	Nostocales	Hapalosiphonaceae	Aetokthonos	Aetokthonos hydrillicola
1550616		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces bambusae
155322		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus toyonensis
155417		Ascomycota	Sordariomycetes	Xylariales		Monosporascus	Monosporascus ibericus
155616		Basidiomycota	Tremellomycetes				
155619		Basidiomycota	Agaricomycetes				
155900							uncultured organism
155977		Cyanobacteriota	Cyanophyceae	Acaryochloridales	Acaryochloridaceae	Acaryochloris	
156173		Haptophyta		Prymnesiales	Prymnesiaceae	Haptolina	Haptolina brevifila
1561947		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium longicatenatum
1561963		Cercozoa	Chlorarachniophyceae			Amorphochlora	Amorphochlora amoebiformis
1562060		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium verhagenii
1562566		Acidobacteriota	Blastocatellia				
1562603		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer rhizosphaerae
1563983		Arthropoda	Insecta	Hymenoptera	Braconidae	Bracon	Bracon brevicornis
156406		Spirochaetota	Spirochaetia	Spirochaetales			uncultured spirochete
1565040		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Limoniibacter	Limoniibacter endophyticus
1565536		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Yeosuana	Yeosuana marina
1565605		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Rugosibacter	Rugosibacter aromaticivorans
1566267		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. NFPP32
1567541		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium mundagurra
156889		Pseudomonadota	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus	Magnetococcus marinus
156973		Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	
156993		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Reichenbachiella	
1571195		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. Leo121
1571202		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium altum
1571224		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Nitrincola	Nitrincola alkalilacustris
157591		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sterolibacterium	
1576369		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomicrobium	Planctomicrobium piriforme
1577790		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales			
1577791		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Candidatus Methanoplasma	Candidatus Methanoplasma termitum
1577896		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Leisingera	Leisingera sp. ANG-Vp
1577904		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	Ruegeria sp. ANG-S4
1579333		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodovibrionaceae	Limibacillus	Limibacillus halophilus
1579505		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rubripirellula	
158046		Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Phaeomoniella	Phaeomoniella chlamydospora
158190		Spirochaetota	Spirochaetia	Spirochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta pleomorpha
158543		Streptophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia	Aristolochia fimbriata
1586232		Methanobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natribaculum	Natribaculum luteum
1587		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus
158754		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
1588020		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Hiyo1
158836		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei
1588641		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Subtercola	Subtercola lobariae
1591087		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia populi
1592106		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus	Terriglobus albidus
1592897		Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae		Coxiella-like endosymbiont
159449		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Embleya	Embleya scabrispora
1597781		Pseudomonadota	Betaproteobacteria	Burkholderiales		Eleftheria	Eleftheria terrae
1602338		Pseudomonadota	Alphaproteobacteria	Emcibacterales	Emcibacteraceae	Emcibacter	
160290		Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys byssicola
1605376		Bacillota	Clostridia	Eubacteriales			Clostridiales bacterium PH28_bin88
1609233		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidithrix	
1611323		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halofilum	Halofilum ochraceum
1612552		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus fjordicus
161398		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas phenolica
161482		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces thermospinosisporus
161492		Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	
1616787		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea insulae
1616823		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira sp. HJ
1617412		Ignavibacteriota	Ignavibacteria	Candidatus Tepidiaquacellales			Candidatus Tepidiaquacellales bacterium OLB5
1618331		Candidatus Berkelbacteria					Berkelbacteria bacterium GW2011_GWA1_36_9
1618350		candidate division CPR3					candidate division CPR3 bacterium GW2011_GWF2_35_18
1618827							Parcubacteria group bacterium GW2011_GWA2_43_17
1618852							Parcubacteria group bacterium GW2011_GWA2_49_9
1621534		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	
162171		Pseudomonadota	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus	
1621989		Thermodesulfobacteriota	Candidatus Desulfofervidia	Candidatus Desulfofervidales	Candidatus Desulfofervidaceae	Candidatus Desulfofervidus	Candidatus Desulfofervidus auxilii
1622148		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus sp. 03VT05
162481		Basidiomycota	Microbotryomycetes				
1627895		Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Hypnocyclicus	Hypnocyclicus thermotrophus
1629072		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Symbioplanes	Symbioplanes lichenis
1630632		Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia	Dietzia sp. B19
1630634		Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia	Dietzia sp. CW19
1630881		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CCBAU 11430
1631968		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Planctobacterium	Planctobacterium marinum
1632865		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	Pirellula sp. SH-Sr6A
163361		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces beijiangensis
1636152		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	Planctomyces sp. SH-PL62
1636617		Uroviricota	Caudoviricetes		Connertonviridae	Firehammervirus	
1637860		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. ABCPW 14
163869		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Algicola	Algicola sagamiensis
163877		Bacillota	Bacilli	Caryophanales	Bacillaceae	Virgibacillus	Virgibacillus necropolis
1639		Bacillota	Bacilli	Caryophanales	Listeriaceae	Listeria	Listeria monocytogenes
1640508		Thermodesulfobacteriota	Candidatus Dadabacteria				Candidatus Dadabacteria bacterium CSP1-2
1640515		Candidatus Sysuimicrobiota					Candidatus Sysuimicrobiota bacterium CSP1-3
1640516		Candidatus Methylomirabilota					candidate division NC10 bacterium CSP1-5
164115		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces niveiscabiei
1641855		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Beijerinckia	Beijerinckia sp. L45
1641861		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. S45
1641870		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter sp. L196
1641871		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter sp. L105
1642303		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea zeae
164332		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseicyclus	Roseicyclus mahoneyensis
1643322		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides ungokensis
164450		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	
164451		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta	Vulcanisaeta distributa
1645740		Thermomicrobiota	Thermomicrobia	Thermomicrobiales			uncultured Thermomicrobiales bacterium
1649462		Bacteroidota	Cytophagia	Cytophagales	Leadbetterellaceae	Lacihabitans	
1649490		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	
1650286		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Nannochloris	Nannochloris sp. 'desiccata'
1650571		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces pathocidini
1651082		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Celeribacter	Celeribacter persicus
165188		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	uncultured Megasphaera sp.
1652100		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Microbispora	Microbispora sp. GKU 823
1652133		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	
165301		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Lentzea	
165435		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured Flavobacterium sp.
1654741		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Bombella	
1655434		Promethearchaeota					
1655439		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora craterilacus
1655566		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium sp. BACL19 MAG-120924-bin39
1656887		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus multiflagellatus
165695		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium	
165696		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
165697		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingopyxidaceae	Sphingopyxis	
166		Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema sp.
166011		Nematoda	Chromadorea	Rhabditida	Anguinidae	Ditylenchus	Ditylenchus dipsaci
1660132		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. SCN 73-27
1660160		Acidobacteriota					Acidobacteria bacterium SCN 69-37
1664694		Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora attinorum
166486		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis
1666911		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Phormidesmis	Phormidesmis priestleyi
1667		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp.
1670832		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	Nocardiopsis ansamitocini
1672391		Chloroflexota	Chloroflexia				uncultured Chloroflexia bacterium
167371		Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinidium	Phellinidium pouzarii
1676141		Pseudomonadota	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae		
1676142		Pseudomonadota	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	Wenzhouxiangella	
1676384		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SCAU5132
1676386		Actinomycetota	Actinomycetes	Mycobacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella sp. SCAU5129
1678012		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces monashensis
1678688		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	uncultured Gimesia sp.
1680160		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. NAS96.2
1684307		Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromataceae	Microstroma	Microstroma glucosiphilum
1685126		Candidatus Bathyarchaeota	Candidatus Bathyarchaeia				miscellaneous Crenarchaeota group-6 archaeon AD8-1
1685133		Candidatus Bathyarchaeota					miscellaneous Crenarchaeota group archaeon SMTZ1-55
1686310		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Ditibartonella	Ditibartonella apis
168697		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Salinispora	Salinispora arenicola
168934		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	
168935		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	Thalassospira lucentensis
1690604		Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Lithohypha	Lithohypha guttulata
1690605		Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Vermiconidia	Vermiconidia calcicola
1690606		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala bonariae
1690608		Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Saxophila	Saxophila tyrrhenica
169388		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium solani
169430		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia hospita
169435		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus colihominis
1696		Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	
1698259		Methanobacteriota					candidate division MSBL1 archaeon SCGC-AAA259A05
1698275		Methanobacteriota					candidate division MSBL1 archaeon SCGC-AAA261F19
1698276		Methanobacteriota					candidate division MSBL1 archaeon SCGC-AAA261G05
1699371		Methanobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natrinema	Natrinema halophilum
169976		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		uncultured Sphingomonadaceae bacterium
1700835		Candidatus Bathyarchaeota					Candidatus Bathyarchaeota archaeon BA1
1700837		Candidatus Bathyarchaeota					
1701573		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia piptadeniae
1703357		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas sp. SG8_28
1703362		Pseudomonadota	Acidithiobacillia	Acidithiobacillales			
1703389		Pseudomonadota	Betaproteobacteria				Betaproteobacteria bacterium SG8_40
1703397			Deltaproteobacteria				Deltaproteobacteria bacterium DG_8
1703428		Candidatus Zixiibacteriota					candidate division Zixibacteria bacterium SM23_81
1703433		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. RL09-050-HVF-A
1703762							bacterium SM23_31
1703766		Candidatus Parcubacteria					Parcubacteria bacterium DG_74_2
1703771							candidate division TA06 bacterium DG_26
1703772							candidate division TA06 bacterium DG_78
1703775							candidate division WOR-1 bacterium DG_54_3
1703781		Candidatus Latescibacterota					Latescibacteria bacterium DG_63
1704023		Nitrospirota	Nitrospiria				Nitrospira bacterium SG8_3
1704025		Nitrospirota	Nitrospiria				Nitrospira bacterium SG8_35_4
1704028		Planctomycetota					Planctomycetes bacterium SM23_25
1704237		Spirochaetota					Spirochaetes bacterium DG_61
1706046		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sulfuricellaceae	Sulfurirhabdus	Sulfurirhabdus autotrophica
1706369		Pseudomonadota	Gammaproteobacteria	Cellvibrionales			
1706371		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae		
1706379		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae		
1706441		Candidatus Thorarchaeota					
1706445		Candidatus Thorarchaeota					Candidatus Thorarchaeota archaeon SMTZ1-83
1707		Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas	
170843		Arthropoda	Insecta	Hemiptera	Pseudococcidae	Planococcus	Planococcus citri
1708715		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ensifer	Ensifer aridi
171		Spirochaetota	Leptospiria	Leptospirales	Leptospiraceae	Leptospira	
1710896		Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Aphanizomenon	Aphanizomenon flos-aquae
171252		Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus reshni
1713724		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales			Methanomassiliicoccales archaeon RumEn M1
1713725		Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales			Methanomassiliicoccales archaeon RumEn M2
1714373		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. No. 7
1714386			Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma laevis
171442		Actinomycetota	Actinomycetes	Sporichthyales	Sporichthyaceae	Sporichthya	Sporichthya brevicatena
1714833		Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	Leucoagaricus sp. SymC.cos
171536		Methanobacteriota	Methanonatronarchaeia				
171549		Bacteroidota	Bacteroidia	Bacteroidales			
171552		Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae		
1716		Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
171627		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
1719126		Pseudomonadota	Gammaproteobacteria				bacterium endosymbiont of Pedicinus badii
1720		Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.
1721087		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio senegalensis
1725252		Cyanobacteriota	Cyanophyceae	Nostocales	Nodulariaceae	Atlanticothrix	Atlanticothrix silvestris
1725256		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Dendronalium	Dendronalium phyllosphericum
1729892		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium campsiandrae
1732024		Pseudomonadota	Gammaproteobacteria	Candidatus Tethybacterales	Candidatus Tethybacteraceae	Candidatus Amphirhobacter	Candidatus Amphirhobacter heronislandensis
1732569		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio sp. SKB1291214
173365		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	Methylobacter tundripaludum
1734395		Bacillota	Clostridia	Neomoorellales	Desulfitibacteraceae	Desulfitibacter	Desulfitibacter sp. BRH_c19
1735325		Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas sp. SDB
1735327		Methanobacteriota	Methanomicrobia	Methanomicrobiales	Methanoregulaceae	Methanolinea	Methanolinea sp. SDB
1735444		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura sp. 21ATH
1735683		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Leaf17
1736229		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. Leaf64
1736343		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Leaf339
1736356		Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Modestobacter	Modestobacter sp. Leaf380
1736359		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. Leaf386
1736430		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas sp. Root1217
1736434		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas sp. Root1237
1736466		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp. Root1462
1736531		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia	Devosia sp. Root413D1
1737459		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas fenneropenaei
1737490		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Agarilytica	Agarilytica rhodophyticola
173860		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces rectiverticillatus
1740262		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Catenovulum	Catenovulum sediminis
1742262		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. CgMI4
1742992		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Paenarthrobacter	
1743157		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter sinensis
174586		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	uncultured Cellvibrio sp.
1745969		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena alexandri
1746199		Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. N
1747		Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes
1747224		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella	Granulicella sp. S156
1747777		Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Cuniculiplasmataceae	Cuniculiplasma	
1750598			Deltaproteobacteria			Dissulfurimicrobium	Dissulfurimicrobium hydrothermale
