taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
2732252		Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae		Thermoleophilaceae bacterium	2
2736887		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus sp. Marseille-Q1617	2
2738884		Pseudomonadota	Gammaproteobacteria			Candidatus Methanofishera	Candidatus Methanofishera endochildressiae	2
2739509		Armatimonadota	Chthonomonadia	Chthonomonadales	Chthonomonadaceae		Chthonomonadaceae bacterium	1
2740164		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		Ectothiorhodospiraceae bacterium 2226	1
2740538		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae		Ktedonobacteraceae bacterium	2
2741543		Acidobacteriota	Terriglobia	Candidatus Acidiferrales		Candidatus Acidiferrum	Candidatus Acidiferrum panamense	1
2742709		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. bin38.metabat.b11b12b14.051	1
2744474		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. KMM 9044	1
2745199		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer sp. YPW1	1
2745873		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. 6GRE01	1
274591		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Hoeflea		1
2748310		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter terrestris	1
2748379		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. UH6	1
2749993		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BR 10289	1
2751484		Candidatus Zixiibacteriota						1
2751812		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium glycinis	1
2758439		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. G21	2
2760815		Candidatus Rokuibacteriota						1
2760880		Bacteroidota	Bacteroidia	Bacteroidales	Tenuifilaceae	Tenuifilum	Tenuifilum sp.	1
2761487		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter maritimus	1
2761620		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter sp. Tf4	2
2762020			Candidatus Sericytochromatia				Candidatus Sericytochromatia bacterium	1
2762230		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Luteimonas	Luteimonas colneyensis	1
2762286		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae			1
2762507		Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae		Roseiflexaceae bacterium	1
2762511		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sp. Silwood1	6
2762512		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria sp. Silwood2	1
2764187		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter cellulosilyticus	1
2764711		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. MS1	1
2769		Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Chondrus	Chondrus crispus	5
2772301		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax sp. A210	1
2773457		Verrucomicrobiota	Opitutia	Puniceicoccales	Pelagicoccaceae	Pelagicoccus	Pelagicoccus enzymogenes	2
2778368		Chloroflexota	Ktedonobacteria	Ktedonobacterales	Dictyobacteraceae	Dictyobacter	Dictyobacter formicarum	1
2778731		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga	Microvirga arvi	1
2779161		Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix	Kouleothrix sp.	1
2782350		Bacteroidota	Cytophagia	Cytophagales	Chryseotaleaceae	Dawidia	Dawidia cretensis	1
2782607		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium	Sphingobium nicotianae	1
2782631		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. 157	1
2782687		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CW4	1
2786		Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	Porphyra	Porphyra umbilicalis	8
2786961		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium sp. 188UL27-1	1
2789856		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pontivivens	Pontivivens ytuae	1
2791023		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter ruricola	1
2792083		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes aureus	1
2793821		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BRP22	1
2800373		Bacillota	Bacilli	Caryophanales	Bacillaceae	Priestia		1
2805490		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Steroidobacter gossypii	1
28056		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae			3
2807414		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Anatilimnocola		1
2807617		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. Os4	1
2807628		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Phycicoccus	Phycicoccus sonneratiae	1
2810307		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Aridibaculum	Aridibaculum aurantiacum	2
2811406		Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	Candidatus Binataceae	Candidatus Binatus	Candidatus Binatus sp.	2
2812628		Cyanobacteriota	Cyanophyceae	Gloeobacterales			Gloeobacterales cyanobacterium ES-bin-141	1
2814576		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena halophila	1
2815390		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc sp. NMS4	1
2816855		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Cognatishimia	Cognatishimia sp. F0-27	1
2818505		Myxococcota						2
2819286		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter sp. LG18	1
28201		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	Bdellovibrio	Bdellovibrio sp.	1
28202		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Peredibacter starrii	2
2820268		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sagittula	Sagittula salina	1
2821095		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R10_1	1
28211		Pseudomonadota	Alphaproteobacteria					32
2821112		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R9_2	1
2821113		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. R9_3	1
28214		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp.	3
2821407		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella	Jiella mangrovi	1
28216		Pseudomonadota	Betaproteobacteria					8
2822346		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Bi118	1
2823331		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter sp. ACC005	1
2823727		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. ATX 2A4	1
2823736		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. HJ21-Hayes	1
2824119		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella aquatica	1
2824557		Bacteroidota	Cytophagia	Cytophagales	Chryseotaleaceae	Chryseotalea	Chryseotalea sp. WA131a	1
2827239		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thetidibacter	Thetidibacter halocola	1
2828733		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Cognatundibacterium	Cognatundibacterium luofuense	1
2831780		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. sBnM-33	1
2831957		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pikeienuella	Pikeienuella sp.	1
2836		Bacillariophyta						1
2838156		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter rivuli	1
2838429		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Agrococcus	Candidatus Agrococcus pullicola	1
2839662		Cyanobacteriota	Cyanophyceae	Oculatellales	Oculatellaceae	Pegethrix	Pegethrix bostrychoides	1
2840895		Bacillota	Clostridia			Candidatus Ornithomonoglobus	Candidatus Ornithomonoglobus merdipullorum	1
2841032		Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus xinyiensis	1
2841044		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Harenicola	Harenicola maris	1
28453		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium		1
2851652		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassococcus	Thalassococcus arenae	2
2854170		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae			14
285563		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces coeruleoprunus	1
285574		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces erythrochromogenes	1
2856		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Cylindrotheca closterium	2
2857077		Cyanobacteriota	Cyanophyceae	Gloeobacterales	Anthocerotibacteraceae	Anthocerotibacter	Anthocerotibacter panamensis	1
286		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		1
2861765		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp. NIV53	1
2865987		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Flavimaribacter	Flavimaribacter sediminis	1
2866212		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga rhizophila	1
2867012		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. W003	1
287		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	2
2870			Phaeophyceae					2
2870530		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Echinimonadaceae	Neiella	Neiella holothuriorum	1
2870715		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Plastoroseomonas		1
2873383		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. PLK6-60	1
2874477		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cerina	Cerina litoralis	1
287848		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Mojavia	Mojavia pulchra	1
2878561		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Jidongwangia	Jidongwangia harbinensis	1
2879			Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus		2
2879465		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Fulvivirga	Fulvivirga sedimenti	1
2880			Phaeophyceae	Ectocarpales	Ectocarpaceae	Ectocarpus	Ectocarpus siliculosus	1
288000		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. BTAi1	1
2884482		Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia endosymbiont of Ceutorhynchus assimilis	1
2886944		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. CNQ085	1
2890311		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae			1
2891236		Bacteroidota	Cytophagia	Cytophagales	Thermoflexibacteraceae	Rhodoflexus	Rhodoflexus caldus	1
2893018		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix luteola	3
2893553		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Paucibacter sp. Y2R2-4	1
2895353		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			3
2896860		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae			4
2899244		Pseudomonadota	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	Candidatus Dechloromonas phosphorivorans	1
2900548		Actinomycetota					Actinomycetota bacterium	3
2903		Haptophyta		Isochrysidales	Noelaerhabdaceae	Emiliania	Emiliania huxleyi	3
2903637		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00228	1
2903659		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00503	1
2903797		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_01244	1
2903798		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_01255	1
2904603		Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Ornithinimicrobium	Ornithinimicrobium sediminis	1
2906759		Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Pyxidicoccus	Pyxidicoccus xibeiensis	1
2906762		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas cellulosilytica	1
2907215		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	Saccharothrix sp. S26	1
2907303		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp. CY312	1
2907343		Cyanobacteriota	Cyanophyceae	Gloeobacterales	Gloeobacteraceae	Gloeobacter	Gloeobacter morelensis	1
2908000		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter paludis	1
2909341		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Octadecabacter	Octadecabacter dasysiphoniae	1
2911368		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas oryziterrae	1
2919579		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp. CFH 31398	1
29203		Bacillariophyta	Thalassiosirophyceae	Thalassiosirales	Thalassiosiraceae	Cyclotella		1
292625		Chloroflexota	Anaerolineae					1
2926408		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia sp. S6380	1
2926416		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter sp. F26102	2
2926907		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Abyssalbus	Abyssalbus ytuae	1
2930219		Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. BJN0001	1
2932254		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter volaticus	1
2934340		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena salina	1
2934937		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Halocatena	Halocatena marina	3
2936508		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus hamazuiensis	1
2940293		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Roseinatronobacter	Roseinatronobacter domitianus	1
2942212		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum sp. TKW24L	1
29449		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium etli	1
29465		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		1
2946527			Deltaproteobacteria	Bradymonadales	Lujinxingiaceae		Lujinxingiaceae bacterium	1
2949			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium		1
2951			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium microadriaticum	2
2952			Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium pilosum	2
2954241		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. BMJM2	1
2954381		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Candidatus Accumulibacter contiguus	2
2956849		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M0028	1
2956951		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M0494	1
2967132		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariibaculum	Aestuariibaculum sp. M13	1
2970906		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	Azospirillum argentinense	1
2970914		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Herbiconiux	Herbiconiux daphne	1
2975710		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00316	1
2975722		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00353	1
2975743		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00443	2
2975966		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella sp. NBC_00359	2
2980104		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Reichenbachiella	Reichenbachiella ulvae	1
2981993		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Candidatus Defluviibacterium	Candidatus Defluviibacterium haderslevense	1
2982028		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Candidatus Opimibacter	Candidatus Opimibacter skivensis	1
2983315		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. KI2	1
2986920		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Pararhizobium	Pararhizobium sp. YC-54	1
299261		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria		2
2993448		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodovibrionaceae	Pelagibius	Pelagibius sp. Alg239-R121	1
2993541		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella		1
2994361		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Protofrankia		1
2995153		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Pannonibacter	Pannonibacter sp. SL95	1
299567		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Adhaeribacter	Adhaeribacter aquaticus	1
2996016		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Marinicellaceae	Marinicella	Marinicella marina	1
2996463		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. H34-S4	1
2997333		Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia	Baekduia alba	1
301207		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Macroventuria	Macroventuria anomochaeta	1
3014561		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae		Cryomorphaceae bacterium 1068	1
3015154		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. WMMC500	1
3015998		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Paucibacter sp. M5-1	2
3016438		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis sp. LE19-84.1B	1
3016789		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Phytohabitans	Phytohabitans aurantiacus	1
3025489		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodoplanes	Rhodoplanes sp. TEM	1
3028117		Cyanobacteriota	Cyanophyceae					35
3031323		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter sp. H3M3-2	3
3031326		Bacillota	Bacilli	Caryophanales	Bacillaceae	Cytobacillus	Cytobacillus sp. S13-E01	1
3033396		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanocrinis	Candidatus Methanocrinis natronophilus	1
3034143		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea pollutisoli	1
3034144		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Chryseolinea sp. H1M3-3	1
3034837		Bacillota	Bacilli	Caryophanales	Bacillaceae	Neobacillus	Neobacillus terrae	1
3036245		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paralimibaculum	Paralimibaculum aggregatum	1
3037259		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Flexibacterium	Flexibacterium corallicola	1
3037797		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Piscinibacter	Piscinibacter sp. XHJ-5	1
3038952		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera sp. Alani8	1
3040120		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. DH14	1
3040121		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. DH10	1
3040600		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Balneatrichaceae	Pokkaliibacter	Pokkaliibacter sp. MBI-7	1
3041795		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Siphonobacter	Siphonobacter sp. SORGH_AS_1065	1
3042		Chlorophyta	Chlorophyceae	Chlamydomonadales				4
3049108		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Danxiaibacter	Danxiaibacter flavus	1
305072		Acidobacteriota						1
3051386		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. DG2A-72	2
3053503		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax brevis	1
3053516		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax saccharolyticus	1
3054953		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas sp. SE-A7	1
3058365		Bacteroidota	Cytophagia	Cytophagales	Shiellaceae	Shiella	Shiella aurantiaca	1
3058420		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicibacter	Tropicibacter oceani	1
3063329		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea	Flavitalea plasmicola	1
3064387		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus spongiarum	1
3064538		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes oryzae	1
3065		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae			1
3068		Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri	2
3068893		Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Geothrix	Geothrix sp. 21YS21S-2	1
3069118		Bacteroidota	Flavobacteriia	Flavobacteriales	Sanyastnellaceae	Sanyastnella	Sanyastnella coralliicola	2
3070911		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense	1
3071		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella		1
3071698		Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Laurencia	Laurencia subopposita	1
3072141		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. LHD-71	1
3074124		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Thalassobellus	Thalassobellus suaedae	1
3074716		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. P17	2
3075927		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Umezawaea	Umezawaea sp. Da 62-37	1
3076558		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea	Paraflavitalea speifideaquila	3
3077		Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella vulgaris	1
3077235		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles aquae	1
3079855		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariicoccus	Aestuariicoccus sp. MJ-SS9	1
308111		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus boritolerans	4
3081231		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	Ottowia sp. SB7-C50	1
3088		Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetradesmus	Tetradesmus obliquus	4
3088362		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Dyadobacter	Dyadobacter sp. 676	2
3088717		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax antarcticus	1
308892		Bacillota	Bacilli	Caryophanales	Bacillaceae	Mesobacillus	Mesobacillus boroniphilus	1
3090670		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. BAC0120	1
310071		Actinomycetota	Acidimicrobiia	Acidimicrobiales			uncultured Acidimicrobiales bacterium	1
3107663		Vulcanimicrobiota					Vulcanimicrobiota bacterium	1
