taxid	kingdom	phylum	class	order	family	genus	species
1970571		Acidobacteriota	Terriglobia				Acidobacteriia bacterium 12-62-4
1971216		Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus sp.
1971397		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles sp.
1973002		Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Thiosocius	Thiosocius teredinicola
1973479		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Trichormus	Trichormus variabilis
1974085		Pseudomonadota	Alphaproteobacteria	Rhodobacterales			Rhodobacterales bacterium CG_4_9_14_3_um_filter_71_31
1974210		Balneolota	Balneolia	Balneolales	Balneolaceae	Rhodohalobacter	Rhodohalobacter sp.
1977087		Pseudomonadota					Pseudomonadota bacterium
1977633		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
1977638		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
1977640		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
1978227		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	Steroidobacter sp.
1978229		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae		Beijerinckiaceae bacterium
1978231		Acidobacteriota					Acidobacteriota bacterium
1979545		Myxococcota	Myxococcia	Myxococcales			Myxococcales bacterium FL481
1979955		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea	Eudoraea sp.
1979962		Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp.
1980700		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus sp.
1982332		Verrucomicrobiota	Verrucomicrobiia				Verrucomicrobiia bacterium Tous-C4TDCM
1982969		Cyanobacteriota	Cyanophyceae	Pleurocapsales	Pleurocapsaceae	Hyella	Hyella patelloides
1983111		Cyanobacteriota					
1986832		Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera sp. TMED24
1986835		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		Planctomycetaceae bacterium TMED240
1987502		Armatimonadota					Armatimonadetes bacterium Cent15-Ar3
199684		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	uncultured Bradyrhizobium sp.
2							
20		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
2001		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium roseum
2003363		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Maritimibacter	Maritimibacter sp.
2004		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae		
2004797		Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	
2004800		Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	Luteitalea sp.
200644		Bacteroidota	Flavobacteriia	Flavobacteriales			
2006848		Verrucomicrobiota	Opitutia	Opitutales	Opitutaceae		Opitutaceae bacterium
2006849		Pseudomonadota	Gammaproteobacteria	Lysobacterales			Lysobacterales bacterium
200795		Chloroflexota					
201174		Actinomycetota					
2013		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	
2013562		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Siccirubricoccus	Siccirubricoccus deserti
2013742			Deltaproteobacteria				Deltaproteobacteria bacterium HGW-Deltaproteobacteria-15
2013763		Elusimicrobiota					Elusimicrobia bacterium HGW-Elusimicrobia-1
2014610		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter	Roseisolibacter agri
2014804		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae		Lewinellaceae bacterium SD302
2015567		Pseudomonadota	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium PBB5
2015799		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae		Hyphomicrobiaceae bacterium
2020856		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muriicola	Muriicola sp.
2021370		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		Sphingobacteriaceae bacterium
2021391		Bacteroidota	Flavobacteriia	Flavobacteriales			Flavobacteriales bacterium
2024425		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Hamadaea	Hamadaea sp.
2024834		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus sp.
2024842		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Nisaea	Nisaea sp.
2024848		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Parvibaculum	Parvibaculum sp.
2024872		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Cyanobium	Cyanobium sp. NAT70
2024885		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. NP17
2024890		Verrucomicrobiota	Pedosphaerae	Pedosphaerales	Pedosphaeraceae	Pedosphaera	Pedosphaera sp.
2024894		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		Acidimicrobiaceae bacterium
2024896		Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		Anaerolineaceae bacterium
2024979		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales			
2026172		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Chengkuizengella	
2026715		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae		Pseudobdellovibrionaceae bacterium
2026724		Chloroflexota					Chloroflexota bacterium
2026728		Bacteroidota	Flavobacteriia	Flavobacteriales	Crocinitomicaceae		Crocinitomicaceae bacterium
2026730		Bacteroidota	Cytophagia				Cytophagia bacterium
2026734		Chloroflexota	Dehalococcoidia				Dehalococcoidia bacterium
2026735		Myxococcota	Myxococcia				Deltaproteobacteria bacterium
2026736		Candidatus Iainarchaeota	Candidatus Iainarchaeia	Candidatus Iainarchaeales	Candidatus Iainarchaeaceae	Candidatus Iainarchaeum	Candidatus Iainarchaeum sp.
2026739		Methanobacteriota					Methanobacteriota archaeon
2026740		Bacteroidota	Cytophagia	Cytophagales	Flammeovirgaceae		Flammeovirgaceae bacterium
2026741		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae		Gemmatimonadaceae bacterium
2026742		Gemmatimonadota					Gemmatimonadota bacterium
2026749		Ignavibacteriota					Ignavibacteriota bacterium
2026763		Myxococcota	Myxococcia	Myxococcales			Myxococcales bacterium
2026764		Nanobdellota					Nanobdellota archaeon
2026771		Verrucomicrobiota	Opitutia				Opitutia bacterium
2026773							Candidatus Pacearchaeota archaeon
2026777		Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		Phycisphaeraceae bacterium
2026778		Planctomycetota	Phycisphaerae				Phycisphaerae bacterium
2026779		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		Planctomycetaceae bacterium
2026780		Planctomycetota					Planctomycetota bacterium
2026786		Pseudomonadota	Alphaproteobacteria	Rhodospirillales			Rhodospirillales bacterium
2026790		Bacteroidota	Saprospiria	Saprospirales			Saprospirales bacterium
2026791		Acidobacteriota	Terriglobia	Bryobacterales			Bryobacterales bacterium
2026795		Nitrososphaerota					Nitrososphaerota archaeon
2026799		Verrucomicrobiota					Verrucomicrobiota bacterium
2026801		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales			Verrucomicrobiales bacterium
2026803		Candidatus Woesearchaeota					Candidatus Woesearchaeota archaeon
2026809		Campylobacterota					Campylobacterota bacterium
2026887		Nitrospirota					Nitrospirota bacterium
2026888		Actinomycetota	Thermoleophilia				Thermoleophilia bacterium
2028108		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rubricella	Rubricella aquisinus
2029185		Gemmatimonadota	Longimicrobiia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	Longimicrobium sp.
2029877		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Planktotalea	Planktotalea sp.
2030800		Elusimicrobiota					Elusimicrobiota bacterium
2030806		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae		Burkholderiaceae bacterium
2030810		Candidatus Kaiseribacteriota					Candidatus Kaiserbacteria bacterium
2030811		Candidatus Peregrinibacteriota					Candidatus Peregrinibacteria bacterium
2030812		Candidatus Wolfeibacteriota					Candidatus Wolfebacteria bacterium
2030827							Candidatus Babelota bacterium
2030829		Chloroflexota	Dehalococcoidia				SAR202 cluster bacterium
2030927		Bacteroidota	Bacteroidia	Bacteroidales			Bacteroidales bacterium
2033014		Armatimonadota					Armatimonadota bacterium
203437		Gemmatimonadota					uncultured Gemmatimonadota bacterium
203494		Verrucomicrobiota	Verrucomicrobiia				
2035267		Nitrososphaerota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	Candidatus Nitrosocosmicus arcticus
2035453		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. M1
203557		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae		
2035772		Candidatus Omnitrophota					Candidatus Omnitrophota bacterium
2035811		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	
2035813		Bacteroidota	Sphingobacteriia				Sphingobacteriia bacterium
2035835		Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus chilensis
2036015		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Rubrimonas	Rubrimonas sp.
203682		Planctomycetota					
203683		Planctomycetota	Planctomycetia				
203697		Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Derxia	
2043164		Acidobacteriota	Terriglobia	Bryobacterales	Solibacteraceae	Candidatus Sulfopaludibacter	Candidatus Sulfopaludibacter sp. SbA3
204428		Chlamydiota					
204455		Pseudomonadota	Alphaproteobacteria	Rhodobacterales			
204457		Pseudomonadota	Alphaproteobacteria	Sphingomonadales			
204475		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Gemmiger	
2044936		Bacteroidota	Bacteroidia				Bacteroidia bacterium
2044939		Bacillota	Clostridia				Clostridia bacterium
2044940		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales			Desulfobacterales bacterium
2044944		Bacteroidota	Sphingobacteriia	Sphingobacteriales			Sphingobacteriales bacterium
2045206		Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris sp. ZM_2
2045217		Candidatus Moraniibacteriota					Candidatus Moraniibacteriota bacterium
2045261		Rhodophyta	Florideophyceae				
2048557		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma flavum
2048900		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. BP25
2048971		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Hahellaceae		Hahellaceae bacterium
2049044		Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		Erysipelotrichaceae bacterium
2049045		Bacillota	Clostridia	Eubacteriales	Eubacteriaceae		Eubacteriaceae bacterium
2049433		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae		Desulfobacteraceae bacterium
2051959		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Tunturiibacter	Tunturiibacter lichenicola
2052139							Patescibacteria group bacterium
2052142		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae		Acidobacteriaceae bacterium
2052143		Chloroflexota	Anaerolineae				Anaerolineae bacterium
2052146		Acidobacteriota	Blastocatellia				Blastocatellia bacterium
2052153		Candidatus Tayloriibacteriota					Candidatus Tayloriibacteriota bacterium
2052156		Chlamydiota	Chlamydiia				Chlamydiia bacterium
2052164		Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae		Gemmataceae bacterium
2052176		Chlamydiota	Chlamydiia	Parachlamydiales	Parachlamydiaceae		Parachlamydiaceae bacterium
2052180		Planctomycetota	Phycisphaerae	Phycisphaerales			Phycisphaerales bacterium
2052181		Planctomycetota	Planctomycetia				Planctomycetia bacterium
2052182		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae		Rhodanobacteraceae bacterium
2053306		Ignavibacteriota	Ignavibacteria				Ignavibacteria bacterium
2053492		Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	Accumulibacter sp.
2053516		Balneolota	Balneolia	Balneolales	Balneolaceae		Balneolaceae bacterium
2053517		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			Bdellovibrionales bacterium
2053538		Pseudomonadota	Gammaproteobacteria		Candidatus Competibacteraceae		Candidatus Competibacteraceae bacterium
2053541		Bacteroidota	Cytophagia	Cytophagales			Cytophagales bacterium
2053591		Planctomycetota	Planctomycetia	Planctomycetales			Planctomycetales bacterium
2053594		Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae		Prolixibacteraceae bacterium
2053607		Candidatus Rokuibacteriota					Candidatus Rokuibacteriota bacterium
2053634		Candidatus Uhriibacteriota					Candidatus Uhrbacteria bacterium
2055757		Cyanobacteriota	Cyanophyceae	Gomontiellales	Cyanothecaceae	Cyanothece	Cyanothece sp. UBA12306
2055790		Cyanobacteriota					Cyanobacteria bacterium UBA8530
2055889		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia tengchongensis
2056841		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Pelomonas sp. HMWF004
2058175		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium	Antarcticibacterium flavum
2058287		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aestuariibius	Aestuariibius insulae
2058949		Evosea	Eumycetozoa	Dictyosteliales			
2062		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae		
2070		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae		
2071		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix	
2072417		Candidatus Methylomirabilota					Candidatus Methylomirabilota bacterium
2072846		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Adhaeribacter	Adhaeribacter arboris
2073117		Chloroflexota	Anaerolineae	Anaerolineales			Anaerolineales bacterium
2073158		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis sp. CA-126428
207599		Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
2080302		Actinomycetota	Acidimicrobiia				Acidimicrobiia bacterium
2081491		Haptophyta	Pavlovophyceae	Pavlovales	Pavlovaceae	Diacronema	Diacronema lutheri
2081524		Chlamydiota					Chlamydiota bacterium
2081706		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae		Bacteriovoracaceae bacterium
2082293		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha hepaticicola
2093361		Candidatus Hydrogenedentota	Candidatus Abyssobacteria				Candidatus Abyssobacteria bacterium SURF_17
2093813		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sp.
209389		Bacillota	Bacilli	Caryophanales	Bacillaceae	Heyndrickxia	Heyndrickxia acidicola
2094720		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Tupanvirus	
2099675		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae		Cyclobacteriaceae bacterium
2099680		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae		Methanobacteriaceae archaeon
2107578		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria	Ruegeria sp. EL01
2107701		Cyanobacteriota					filamentous cyanobacterium CCP5
211113		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium philippinense
211165		Cyanobacteriota	Cyanophyceae	Nostocales	Chlorogloeopsidaceae	Chlorogloeopsis	Chlorogloeopsis fritschii
2116518		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora arborensis
213119		Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae		
2133950		Bacteroidota	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola sp. XM-24bin1
213481		Bdellovibrionota	Bdellovibrionia	Bdellovibrionales			
2138324		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora sp. MPI-SDFR-AT-0126
215587			Bigyra	Thraustochytrida	Thraustochytriidae	Aplanochytrium	Aplanochytrium stocchinoi
2157							
2161864		Verrucomicrobiota	Opitutia	Opitutales	Opitutaceae	Opitutus	Opitutus sp. ER46
2164068		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alginatibacterium	Alginatibacterium sediminis
216773		Bacillariophyta	Corethrophyceae	Corethrales	Corethraceae	Corethron	Corethron hystrix
217069		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Ancylobacter	Ancylobacter amanitiformis
217140		Bacteroidota	Cytophagia	Cytophagales	Flectobacillaceae	Arcicella	
2172550							Candidatus Zhuqueibacterota bacterium
2174486		Bacillota	Bacilli	Caryophanales	Sporolactobacillaceae	Camelliibacillus	Camelliibacillus cellulosilyticus
2182		Methanobacteriota	Methanococci	Methanococcales			
2183553		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma telluris
2184697		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Amorphaceae	Acuticoccus	Acuticoccus sediminis
2184758		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax lacus
219687		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae		
2201154		Verrucomicrobiota	Spartobacteria	Chthoniobacterales			Chthoniobacterales bacterium
2201156		Actinomycetota	Acidimicrobiia	Acidimicrobiales			Acidimicrobiales bacterium
2202151		Aquificota					Aquificota bacterium
2202734		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		Saprospiraceae bacterium
2203210		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. WAC 06738
2212468		Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae		Bryobacteraceae bacterium
2212469		Calditrichota					Calditrichota bacterium
2212470		Candidatus Eiseniibacteriota					Candidatus Eiseniibacteriota bacterium
2212474		Myxococcota		Haliangiales	Kofleriaceae		Kofleriaceae bacterium
221442		Haptophyta		Coccolithales	Coccolithaceae	Coccolithus	Coccolithus braarudii
2217673		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Blastomonadaceae	Blastomonas	Blastomonas sp. UPD001
2219043		Armatimonadota	Armatimonadia	Capsulimonadales	Capsulimonadaceae	Capsulimonas	Capsulimonas corticalis
2233802		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Rhodanobacteraceae	Ahniella	Ahniella sp.
2234134		Methanobacteriota	Halobacteria	Halobacteriales	Natronomonadaceae	Haloglomus	Haloglomus irregulare
2248773		Actinomycetota	Actinomycetes	Micrococcales	Ornithinimicrobiaceae	Ornithinimicrobium	Ornithinimicrobium cerasi
225164		Mollusca	Gastropoda		Lottiidae	Lottia	Lottia gigantea
2259592		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Jannaschia	Jannaschia formosa
226		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	
226505		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus halophilus
2267683		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicibacter	Tropicibacter alexandrii
2268138		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Pricia	Pricia sp.
2268192		Chlorobiota					Chlorobiota bacterium
2268199		Myxococcota		Polyangiales	Polyangiaceae		Polyangiaceae bacterium
2282142		Acidobacteriota	Terriglobia	Terriglobales			Terriglobales bacterium
2282145		Candidatus Gottesmaniibacteriota					Candidatus Gottesmanbacteria bacterium
2282168		Cyanobacteriota	Cyanophyceae	Oscillatoriales			Oscillatoriales cyanobacterium SpSt-402
2282382		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Thalassococcus	Thalassococcus profundi
2283092		Acidobacteriota	Blastocatellia	Blastocatellales	Pyrinomonadaceae		Pyrinomonadaceae bacterium
2283840		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium sp. a22-2
2304675		Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Antribacter	Antribacter gilvus
2306054		Rhodothermota	Rhodothermia	Rhodothermales			Rhodothermales bacterium
2306968		Chloroflexota	Ktedonobacteria	Ktedonobacterales			Ktedonobacterales bacterium
2307076		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	Teichococcus vastitatis
231623		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	
2320857		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus cavernae
2321403		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Chryseolinea soli
2341021		Nitrososphaerota	Nitrososphaeria	Nitrosotaleales	Nitrosotaleaceae	Nitrosotalea	Candidatus Nitrosotalea sp. FS
234665		Gemmatimonadota					
2349		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	
2358142		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa
2358456		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae		Nitrospinaceae bacterium
2364882		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter nicotianae
239		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp.
2420051		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Yasminevirus	Yasminevirus saudimassiliense
2448052		Pseudomonadota	Alphaproteobacteria	Geminicoccales	Geminicoccaceae		Geminicoccaceae bacterium
2448054		Gemmatimonadota	Gemmatimonadia	Gemmatimonadales			Gemmatimonadales bacterium
2448778		Bacteroidota	Chitinophagia				Chitinophagia bacterium
2448779		Bacteroidota	Chitinophagia	Chitinophagales			Chitinophagales bacterium
2448782		Chloroflexota	Chloroflexia				Chloroflexia bacterium
2448806		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae		Synechococcaceae bacterium WB9_2_112
246305		Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	Montipora capricornis
246875		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	
2479202		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Roseomonas	Roseomonas sp. KE2513
2480090		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea	Sulfuritalea sp.
2483793		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	Porphyrobacter sp. IPPAS B-1204
2483801		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. IPPAS B-1204
2484252		Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		Myxococcaceae bacterium
2485925		Bacillota	Clostridia	Eubacteriales	Oscillospiraceae		Oscillospiraceae bacterium
2486419		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Mesobaculum	Mesobaculum littorinae
2487746		Methanobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula	Haloarcula salinisoli
2487769		Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Homavirus sp.
2487774							Sylvanvirus sp.
248905		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia amurskyensis
248906		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia laminariae
2492390		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Elioraeaceae	Elioraea	Elioraea rosea
2493646		Mollusca	Bivalvia	Unionida	Unionidae	Potamilus	Potamilus streckersoni
2494550		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	Roseovarius faecimaris
2496028		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter radiodurans
2497627		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Microthrixaceae		Microthrixaceae bacterium
2497639		Chloroflexota	Thermoflexia	Thermoflexales			Thermoflexales bacterium
2498111		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella sp. km772
2499141		Verrucomicrobiota	Verrucomicrobiia				Verrucomicrobiia bacterium
2499834		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae		Rhodobacteraceae bacterium CCMM004
2499835		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Rubrivivax	Rubrivivax albus
2499994		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Verrucosispora sioxanthis
2506588		Nucleocytoviricota	Megaviricetes	Pimascovirales	Pithoviridae		Pithovirus LCPAC103
2506594		Nucleocytoviricota	Megaviricetes	Pimascovirales	Pithoviridae		Pithovirus LCPAC304
2508996		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp. ACAM166
2512219		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella sp. VKM Ac-2568
2518930		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	Tateyamaria armeniaca
2520506		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma sp. KCTC 42546
2527963		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Stieleria	Stieleria magnilauensis
2527974		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Tautonia	Tautonia plasticadhaerens
2528003		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Bythopirellula	Bythopirellula polymerisocia
2528011		Planctomycetota	Planctomycetia			Engelhardtia	Engelhardtia mirabilis
2528014		Planctomycetota					Planctomycetes bacterium Poly21
2528023		Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Urbifossiella	Urbifossiella limnaea
2528274		Candidatus Tectimicrobiota					Candidatus Tectimicrobiota bacterium
